"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"12.08.2021","134,16","135,04","142,66","123,70","438,92K","-0,81%"
"11.08.2021","135,25","139,49","143,49","133,45","148,58K","-3,05%"
"10.08.2021","139,50","134,17","142,77","132,73","207,38K","3,70%"
"09.08.2021","134,52","125,53","135,00","118,78","285,36K","7,23%"
"08.08.2021","125,45","118,06","128,31","114,80","298,46K","6,41%"
"07.08.2021","117,89","115,66","120,64","114,24","142,66K","1,95%"
"06.08.2021","115,64","108,96","120,75","107,18","473,50K","6,23%"
"05.08.2021","108,86","103,42","110,55","100,11","401,35K","6,34%"
"04.08.2021","102,37","97,99","103,54","97,35","144,56K","4,68%"
"03.08.2021","97,79","104,40","104,45","95,95","332,78K","-6,14%"
"02.08.2021","104,19","87,10","104,42","85,72","553,38K","19,69%"
"01.08.2021","87,05","86,99","91,72","86,02","304,07K","0,32%"
"31.07.2021","86,77","86,77","89,85","84,61","207,13K","-0,03%"
"30.07.2021","86,80","85,13","87,59","81,59","168,47K","2,09%"
"29.07.2021","85,02","85,08","86,80","83,25","122,96K","0,01%"
"28.07.2021","85,01","86,78","87,61","82,87","186,67K","-1,75%"
"27.07.2021","86,52","86,10","87,60","80,87","194,01K","0,39%"
"26.07.2021","86,18","84,87","92,95","84,58","437,57K","1,50%"
"25.07.2021","84,91","84,50","84,91","81,69","122,30K","-2,88%"
"24.07.2021","87,43","80,41","87,99","79,05","172,28K","9,07%"
"23.07.2021","80,16","79,09","81,91","75,26","124,80K","1,78%"
"22.07.2021","78,76","76,46","82,50","75,36","160,48K","3,12%"
"21.07.2021","76,38","67,51","78,20","65,62","190,58K","12,74%"
"20.07.2021","67,75","69,95","71,31","65,33","172,65K","-3,20%"
"19.07.2021","69,99","74,45","75,50","69,81","148,38K","-5,97%"
"18.07.2021","74,43","74,41","79,52","74,28","243,56K","0,13%"
"17.07.2021","74,33","74,48","76,48","72,21","103,49K","-0,25%"
"16.07.2021","74,52","79,22","80,25","74,22","126,45K","-5,96%"
"15.07.2021","79,24","84,17","85,58","77,44","169,42K","-5,86%"
"14.07.2021","84,17","85,69","85,90","80,25","118,74K","-1,79%"
"13.07.2021","85,70","88,07","88,85","83,35","116,11K","-3,19%"
"12.07.2021","88,52","89,25","90,94","85,95","93,09K","-0,73%"
"11.07.2021","89,17","88,29","91,91","86,91","77,44K","1,03%"
"10.07.2021","88,26","89,83","92,33","87,33","85,05K","-1,77%"
"09.07.2021","89,85","85,43","93,70","85,34","133,62K","1,42%"
"08.07.2021","88,59","95,28","95,96","85,91","201,56K","-7,52%"
"07.07.2021","95,79","95,57","98,50","93,86","179,54K","-0,98%"
"06.07.2021","96,74","97,74","104,00","96,55","498,49K","-0,92%"
"05.07.2021","97,64","93,37","106,62","89,56","579,23K","4,37%"
"04.07.2021","93,55","93,69","94,98","92,03","167,31K","2,48%"
"03.07.2021","91,29","81,34","91,79","80,43","209,09K","12,48%"
"02.07.2021","81,16","80,21","81,24","77,85","114,30K","1,22%"
"01.07.2021","80,18","85,16","85,16","79,35","161,19K","-5,68%"
"30.06.2021","85,01","85,06","88,43","79,75","320,34K","0,57%"
"29.06.2021","84,53","74,04","87,10","73,83","345,87K","14,87%"
"28.06.2021","73,59","65,81","73,59","65,24","211,44K","11,79%"
"27.06.2021","65,83","63,97","65,83","62,45","180,76K","3,34%"
"26.06.2021","63,70","61,75","63,99","59,98","130,53K","3,41%"
"25.06.2021","61,60","67,60","68,40","61,60","171,12K","-8,61%"
"24.06.2021","67,40","65,36","68,83","61,79","161,36K","3,22%"
"23.06.2021","65,30","59,56","68,23","59,56","282,06K","9,95%"
"22.06.2021","59,39","68,35","71,70","58,32","605,62K","-13,16%"
"21.06.2021","68,39","80,46","80,46","68,39","256,14K","-14,80%"
"20.06.2021","80,27","79,40","81,60","77,74","115,29K","1,15%"
"19.06.2021","79,36","79,56","80,89","78,45","91,65K","-0,20%"
"18.06.2021","79,52","86,14","86,14","78,84","135,43K","-7,72%"
"17.06.2021","86,17","86,30","88,56","84,34","109,74K","-0,43%"
"16.06.2021","86,54","90,74","91,05","86,09","131,85K","-4,87%"
"15.06.2021","90,97","89,99","92,29","88,29","144,47K","0,88%"
"14.06.2021","90,18","87,65","92,47","86,46","191,92K","3,23%"
"13.06.2021","87,36","78,83","88,42","77,48","177,32K","10,78%"
"12.06.2021","78,86","80,73","81,18","78,14","155,64K","-2,64%"
"11.06.2021","81,00","87,15","88,47","81,00","144,60K","-7,04%"
"10.06.2021","87,13","92,95","92,95","87,13","147,14K","-5,85%"
"09.06.2021","92,54","89,51","93,35","85,96","167,70K","3,10%"
"08.06.2021","89,76","91,45","91,45","81,84","284,74K","-1,32%"
"07.06.2021","90,96","97,25","102,50","90,96","243,70K","-6,51%"
"06.06.2021","97,29","96,83","99,10","96,83","72,13K","0,55%"
"05.06.2021","96,76","96,78","103,41","95,85","161,99K","0,16%"
"04.06.2021","96,61","107,46","107,46","93,99","239,13K","-9,92%"
"03.06.2021","107,25","103,29","110,63","103,24","152,40K","3,66%"
"02.06.2021","103,46","101,62","107,19","100,05","159,42K","2,00%"
"01.06.2021","101,43","103,22","104,01","100,09","183,97K","-2,32%"
"31.05.2021","103,84","92,49","103,84","90,73","199,00K","11,66%"
"30.05.2021","93,00","90,52","97,05","88,23","165,41K","2,49%"
"29.05.2021","90,74","99,62","100,23","87,09","267,07K","-8,83%"
"28.05.2021","99,53","114,52","114,52","97,06","335,05K","-13,01%"
"27.05.2021","114,42","118,83","118,83","109,58","242,90K","-3,58%"
