"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"22.07.2021","13,139","12,329","13,309","11,814","9,10B","6,64%"
"21.07.2021","12,321","10,958","12,834","10,683","22,08M","12,33%"
"20.07.2021","10,969","11,454","15,309","10,378","16,43M","-4,14%"
"19.07.2021","11,443","12,647","12,723","11,370","14,19M","-9,54%"
"18.07.2021","12,650","12,299","12,933","12,289","10,35M","3,02%"
"17.07.2021","12,278","12,019","12,734","11,735","13,29M","2,10%"
"16.07.2021","12,026","13,089","13,308","12,014","732,89K","-8,23%"
"15.07.2021","13,104","13,802","14,104","12,748","12,17M","-5,05%"
"14.07.2021","13,802","14,186","14,219","13,181","11,96M","-2,75%"
"13.07.2021","14,192","14,841","15,096","14,023","7,39M","-4,66%"
"12.07.2021","14,885","15,472","15,643","14,424","7,95M","-3,80%"
"11.07.2021","15,472","15,290","15,697","15,142","5,36M","1,21%"
"10.07.2021","15,287","15,669","15,989","15,045","7,65M","-2,43%"
"09.07.2021","15,669","15,354","15,907","14,869","9,31M","2,05%"
"08.07.2021","15,354","16,873","16,892","15,130","682,61M","-9,00%"
"07.07.2021","16,872","16,122","17,662","16,095","19,58M","4,53%"
"06.07.2021","16,140","15,222","16,166","15,207","13,10M","6,00%"
"05.07.2021","15,226","15,988","15,988","14,845","11,28M","-4,72%"
"04.07.2021","15,980","15,604","16,573","15,604","8,83M","2,41%"
"03.07.2021","15,604","15,300","15,744","15,029","150,95M","1,95%"
"02.07.2021","15,306","15,173","15,429","14,641","8,39M","0,70%"
"01.07.2021","15,200","16,410","16,410","14,862","10,67M","-7,17%"
"30.06.2021","16,375","16,289","16,614","15,107","14,20M","1,00%"
"29.06.2021","16,213","15,771","17,006","15,771","16,06M","2,95%"
"28.06.2021","15,749","14,998","16,014","14,639","50,35M","5,05%"
"27.06.2021","14,992","14,501","15,002","14,038","10,82M","3,35%"
"26.06.2021","14,506","14,445","14,802","13,731","14,64M","0,42%"
"25.06.2021","14,445","16,223","16,731","14,444","16,72M","-10,96%"
"24.06.2021","16,223","15,799","16,574","14,743","15,04M","2,75%"
"23.06.2021","15,788","14,678","16,289","14,678","25,70M","7,89%"
"22.06.2021","14,634","15,706","16,896","13,023","45,53M","-7,29%"
"21.06.2021","15,785","20,608","20,777","15,351","29,86M","-23,40%"
"20.06.2021","20,607","20,244","20,985","18,916","12,04M","1,79%"
"19.06.2021","20,244","21,361","21,616","20,244","8,09M","-5,23%"
"18.06.2021","21,361","22,538","22,552","20,359","11,36M","-5,07%"
"17.06.2021","22,502","23,027","23,980","22,007","11,00M","-2,23%"
"16.06.2021","23,016","23,958","24,537","22,573","14,83M","-3,91%"
"15.06.2021","23,953","25,876","25,971","23,953","18,67M","-7,58%"
"14.06.2021","25,917","22,053","25,996","21,561","25,35M","17,52%"
"13.06.2021","22,053","20,712","22,390","19,954","10,56M","6,47%"
"12.06.2021","20,712","20,948","21,250","19,596","13,55M","-1,15%"
"11.06.2021","20,952","22,673","23,089","20,529","26,28M","-7,38%"
"10.06.2021","22,620","23,213","24,418","22,579","19,53M","-2,45%"
"09.06.2021","23,189","21,648","23,277","20,825","19,27M","6,96%"
"08.06.2021","21,680","21,648","22,012","19,711","24,49M","-0,04%"
"07.06.2021","21,689","24,178","25,280","21,689","1,10M","-10,31%"
"06.06.2021","24,183","23,800","24,454","23,626","8,98M","1,68%"
"05.06.2021","23,783","25,033","26,322","22,973","15,95M","-4,88%"
"04.06.2021","25,002","26,994","26,994","23,686","24,94M","-7,30%"
"03.06.2021","26,971","25,930","27,996","25,760","24,00M","4,05%"
"02.06.2021","25,922","22,822","26,834","22,707","26,30M","13,49%"
"01.06.2021","22,840","23,379","23,500","21,991","19,77M","-1,99%"
"31.05.2021","23,304","20,450","23,304","19,390","1,38M","13,91%"
"30.05.2021","20,459","19,856","21,236","18,973","18,09M","2,93%"
"29.05.2021","19,876","21,373","22,292","18,801","21,87M","-6,86%"
"28.05.2021","21,340","23,994","24,478","20,134","43,26M","-10,90%"
"27.05.2021","23,950","24,561","24,561","21,824","23,68M","-2,23%"
"26.05.2021","24,495","22,161","24,674","22,161","27,83M","10,52%"
"25.05.2021","22,165","23,201","23,712","19,958","36,64M","-4,65%"
"24.05.2021","23,246","17,922","23,246","17,922","2,34M","29,65%"
"23.05.2021","17,930","22,055","22,707","13,702","3,65M","-18,55%"
"22.05.2021","22,013","24,434","24,434","20,471","34,00M","-9,81%"
"21.05.2021","24,407","29,001","30,884","20,037","52,36M","-15,64%"
"20.05.2021","28,931","25,091","31,250","25,091","48,82M","15,70%"
"19.05.2021","25,005","40,642","40,642","25,005","81,71M","-38,43%"
"18.05.2021","40,614","38,654","41,456","38,654","19,91M","4,91%"
"17.05.2021","38,714","42,448","42,448","37,663","24,32M","-8,76%"
"16.05.2021","42,429","43,517","46,636","40,240","20,79M","-2,50%"
"15.05.2021","43,518","47,970","49,743","43,226","2,14M","-9,48%"
"14.05.2021","48,075","40,042","48,075","39,428","2,05M","20,21%"
"13.05.2021","39,992","34,616","41,765","33,065","34,87M","15,94%"
"12.05.2021","34,493","38,750","42,383","33,997","20,55M","-10,99%"
"11.05.2021","38,750","36,536","38,750","35,550","723,82K","6,21%"
"10.05.2021","36,484","40,347","41,822","32,322","16,31M","-9,50%"
"09.05.2021","40,315","39,940","40,513","38,271","10,78M","1,11%"
"08.05.2021","39,872","39,909","40,629","38,802","7,66M","-0,09%"
"07.05.2021","39,909","41,566","42,229","39,909","923,07K","-4,00%"
"06.05.2021","41,570","40,452","41,570","38,131","1,63M","2,73%"
"05.05.2021","40,465","34,734","40,743","34,734","17,27M","12,36%"
"04.05.2021","36,014","37,273","37,694","35,322","14,18M","-3,30%"
"03.05.2021","37,243","36,660","37,880","36,660","9,52M","1,59%"
"02.05.2021","36,659","36,934","37,166","35,601","7,28M","-0,62%"
"01.05.2021","36,889","36,553","37,349","35,869","8,02M","0,96%"
"30.04.2021","36,539","35,978","36,558","35,308","11,88M","1,55%"
"29.04.2021","35,982","34,003","35,982","32,984","9,47M","5,98%"
"28.04.2021","33,950","34,854","34,854","32,897","9,88M","-2,66%"
"27.04.2021","34,880","33,423","34,884","33,423","10,94M","4,42%"
"26.04.2021","33,404","29,857","33,454","29,820","13,86M","12,25%"
"25.04.2021","29,760","29,030","30,342","28,117","8,05M","2,44%"
"24.04.2021","29,050","32,262","32,368","29,050","623,19K","-9,92%"
"23.04.2021","32,250","32,941","32,941","28,216","27,12M","-2,14%"
"22.04.2021","32,956","33,781","35,976","32,814","19,09M","-2,46%"
"21.04.2021","33,789","35,450","35,835","33,058","1,18M","-4,76%"
"20.04.2021","35,477","34,753","35,730","32,689","15,55M","2,08%"
"19.04.2021","34,753","37,414","38,639","34,071","12,76M","-7,00%"
"18.04.2021","37,367","42,186","42,186","36,301","27,96M","-11,42%"
"17.04.2021","42,186","41,448","43,144","41,448","1,04M","1,78%"
"16.04.2021","41,448","43,444","43,444","41,448","905,48K","-4,68%"
"15.04.2021","43,484","42,494","43,800","42,045","722,45K","2,26%"
"14.04.2021","42,523","42,923","43,781","41,140","781,83K","-1,00%"
"13.04.2021","42,952","40,482","42,952","40,482","808,68K","6,10%"
"12.04.2021","40,482","41,296","41,339","40,159","406,88K","-2,00%"
"11.04.2021","41,309","41,587","41,587","40,383","367,66K","-0,67%"
"10.04.2021","41,587","40,780","42,191","40,780","485,89K","1,99%"
"09.04.2021","40,775","41,325","41,325","40,471","351,69K","-1,35%"
"08.04.2021","41,332","39,516","41,332","39,516","463,54K","4,41%"
"07.04.2021","39,585","43,344","43,344","38,709","925,53K","-8,61%"
"06.04.2021","43,314","45,775","45,775","42,955","601,33K","-5,44%"
"05.04.2021","45,807","44,320","45,807","42,342","660,12K","3,42%"
"04.04.2021","44,290","41,353","44,290","41,353","521,92K","7,06%"
"03.04.2021","41,368","40,999","44,810","40,999","1,33M","0,90%"
"02.04.2021","40,999","37,432","40,999","37,432","670,55K","9,51%"
"01.04.2021","37,437","37,058","37,437","36,551","925,87K","1,02%"
"31.03.2021","37,058","33,988","37,179","33,988","1,19M","9,08%"
"30.03.2021","33,973","34,338","34,440","33,722","472,67K","-1,15%"
"29.03.2021","34,368","32,242","34,368","32,242","933,89K","6,59%"
"28.03.2021","32,242","32,604","33,026","31,915","529,06K","-1,24%"
"27.03.2021","32,646","33,194","33,200","32,430","705,39K","-1,65%"
"26.03.2021","33,194","29,853","33,194","29,853","786,60K","11,19%"
"25.03.2021","29,853","30,252","30,741","29,173","1,19M","-1,34%"
"24.03.2021","30,260","34,200","35,186","30,260","1,76M","-11,59%"
"23.03.2021","34,225","35,252","35,252","34,225","788,44K","-2,93%"
"22.03.2021","35,259","36,644","37,474","35,259","536,58K","-3,78%"
"21.03.2021","36,644","37,239","37,360","36,644","457,17K","-1,67%"
"20.03.2021","37,268","38,183","39,287","37,268","798,97K","-2,41%"
"19.03.2021","38,189","35,326","38,189","35,326","886,96K","8,04%"
"18.03.2021","35,348","36,110","36,327","35,348","761,49K","-2,20%"
"17.03.2021","36,144","35,418","36,144","34,958","651,63K","2,05%"
"16.03.2021","35,418","34,315","35,418","32,570","846,21K","3,31%"
"15.03.2021","34,284","36,490","36,490","34,284","811,74K","-6,07%"
"14.03.2021","36,500","37,127","37,396","36,500","587,07K","-1,74%"
"13.03.2021","37,147","35,983","37,843","35,983","987,44K","3,24%"
"12.03.2021","35,983","36,904","36,904","35,850","859,92K","-2,50%"
"11.03.2021","36,904","37,558","37,973","36,904","1,08M","-1,80%"
"10.03.2021","37,582","38,220","39,245","37,582","1,00M","-1,68%"
"09.03.2021","38,222","34,986","38,222","34,986","1,08M","9,22%"
"08.03.2021","34,996","35,104","35,104","34,300","718,97K","-0,32%"
"07.03.2021","35,107","33,372","35,107","33,372","530,89K","5,20%"
"06.03.2021","33,372","33,636","33,636","32,684","579,03K","-0,74%"
"05.03.2021","33,620","35,224","35,224","33,134","1,19M","-4,65%"
"04.03.2021","35,261","37,045","37,112","35,261","860,91K","-4,84%"
"03.03.2021","37,054","36,214","38,356","36,214","995,73K","2,32%"
"02.03.2021","36,214","35,696","36,214","35,484","1,38M","1,45%"
"01.03.2021","35,695","33,842","35,695","33,842","995,97K","5,48%"
"28.02.2021","33,842","33,490","34,614","31,417","1,39M","1,05%"
"27.02.2021","33,490","31,451","34,762","31,451","1,54M","6,48%"
"26.02.2021","31,451","31,176","32,440","30,168","2,19M","0,80%"
"25.02.2021","31,201","33,699","33,699","31,201","1,50M","-7,41%"
"24.02.2021","33,699","34,574","36,726","33,100","1,76M","-2,62%"
"23.02.2021","34,605","37,669","37,669","31,204","3,50M","-8,13%"
"22.02.2021","37,669","39,565","39,565","36,986","2,65M","-4,79%"
"21.02.2021","39,565","39,000","40,282","39,000","788,05K","1,41%"
"20.02.2021","39,017","34,820","39,017","34,820","2,58M","12,05%"
"19.02.2021","34,820","31,053","34,820","31,053","1,52M","12,13%"
"18.02.2021","31,053","32,021","32,275","31,053","916,30K","-3,02%"
"17.02.2021","32,021","30,035","32,021","30,035","1,49M","6,61%"
"16.02.2021","30,035","27,782","30,355","27,782","1,94M","8,11%"
"15.02.2021","27,782","26,951","29,318","26,951","1,64M","3,09%"
"14.02.2021","26,950","27,979","28,368","26,950","1,01M","-3,68%"
"13.02.2021","27,979","28,701","28,893","27,979","1,71M","-2,51%"
"12.02.2021","28,701","25,012","28,701","25,012","1,69M","14,66%"
"11.02.2021","25,031","23,607","25,031","23,607","1,58M","6,03%"
"10.02.2021","23,607","23,109","23,607","22,974","1,62M","2,11%"
"09.02.2021","23,120","23,001","23,120","22,985","1,43M","0,52%"
