"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"09.10.2021","14,0908","14,0009","14,4530","13,7252","13,02M","0,65%"
"08.10.2021","13,9998","14,9015","15,5263","13,9063","21,00M","-6,03%"
"07.10.2021","14,8975","14,3986","15,3256","13,8099","23,07M","3,45%"
"06.10.2021","14,4010","15,5834","15,5834","13,7534","30,35M","-7,61%"
"05.10.2021","15,5867","16,5432","17,1624","15,2606","24,98M","-5,81%"
"04.10.2021","16,5489","16,4906","18,1879","15,4864","38,18M","0,31%"
"03.10.2021","16,4984","15,4996","17,9105","14,9753","41,69M","6,33%"
"02.10.2021","15,5155","12,8052","16,4344","12,4911","47,76M","21,18%"
"01.10.2021","12,8033","12,4596","13,4542","12,0897","36,99M","2,63%"
"30.09.2021","12,4747","10,3106","12,4830","10,2818","44,77M","21,16%"
"29.09.2021","10,2959","8,9165","10,5688","8,7214","31,25M","15,45%"
"28.09.2021","8,9184","9,3448","9,8501","8,7480","30,97M","-4,70%"
"27.09.2021","9,3580","9,0318","9,6482","8,7682","19,83M","3,73%"
"26.09.2021","9,0219","8,9157","9,3323","8,0106","23,74M","1,20%"
"25.09.2021","8,9145","9,1539","9,2588","8,5246","17,89M","-2,63%"
"24.09.2021","9,1549","9,8687","9,9055","8,4252","35,11M","-7,23%"
"23.09.2021","9,8688","9,5513","10,0628","9,2175","31,21M","3,20%"
"22.09.2021","9,5627","8,5117","9,7422","8,2868","44,47M","12,47%"
"21.09.2021","8,5024","10,2613","11,3677","8,4037","71,47M","-17,14%"
"20.09.2021","10,2609","9,6521","11,3240","7,8217","74,91M","6,16%"
"19.09.2021","9,6657","8,8028","10,0780","8,5433","36,19M","9,86%"
"18.09.2021","8,7980","8,5053","8,9485","8,2989","10,82M","3,49%"
"17.09.2021","8,5014","8,9714","8,9714","8,1449","10,79M","-5,29%"
"16.09.2021","8,9763","9,0885","9,2927","8,5528","12,59M","-1,25%"
"15.09.2021","9,0899","8,9855","9,0907","8,5521","12,66M","1,20%"
"14.09.2021","8,9821","8,5737","8,9932","8,1785","18,53M","4,91%"
"13.09.2021","8,5615","9,4776","9,7121","8,0199","24,03M","-9,69%"
"12.09.2021","9,4803","9,1601","10,0270","8,7703","31,09M","3,79%"
"11.09.2021","9,1338","8,1642","9,5746","8,0803","25,41M","11,89%"
"10.09.2021","8,1629","8,7752","9,5208","7,7526","24,91M","-6,79%"
"09.09.2021","8,7577","8,0505","9,3090","8,0193","30,09M","9,12%"
"08.09.2021","8,0256","7,6122","8,4920","6,6528","32,35M","5,36%"
"07.09.2021","7,6174","9,0290","9,7082","6,5562","41,05M","-15,62%"
"06.09.2021","9,0278","8,9677","10,2630","8,3837","59,78M","0,93%"
"05.09.2021","8,9443","7,1751","9,0788","7,0756","35,84M","24,86%"
"04.09.2021","7,1632","6,9517","7,2735","6,8207","15,47M","3,04%"
"03.09.2021","6,9517","6,7942","7,1000","6,5618","15,21M","2,28%"
"02.09.2021","6,7969","6,7705","6,9524","6,5841","13,46M","0,39%"
"01.09.2021","6,7705","6,3342","6,8779","6,1614","14,55M","6,79%"
"31.08.2021","6,3400","6,2307","6,6401","6,0744","14,57M","1,79%"
"30.08.2021","6,2284","6,6480","6,6863","6,1805","11,94M","-6,33%"
"29.08.2021","6,6490","6,4468","6,7822","6,3722","16,31M","3,12%"
"28.08.2021","6,4480","6,5690","6,6037","6,3303","10,25M","-1,77%"
"27.08.2021","6,5644","5,9893","6,6396","5,7387","15,02M","9,56%"
"26.08.2021","5,9914","6,6503","6,7376","5,9436","15,45M","-9,90%"
"25.08.2021","6,6497","6,3043","6,8322","6,1025","19,17M","5,47%"
"24.08.2021","6,3050","6,7727","7,1715","6,1281","22,32M","-6,89%"
"23.08.2021","6,7718","6,2700","7,2645","6,1952","28,21M","7,97%"
"22.08.2021","6,2719","6,1493","6,5385","6,0182","13,81M","2,06%"
"21.08.2021","6,1455","6,1585","6,5705","5,9957","18,01M","-0,14%"
"20.08.2021","6,1539","6,1675","6,3386","5,9345","19,62M","-0,23%"
"19.08.2021","6,1682","5,1645","6,2552","4,9932","26,15M","19,37%"
"18.08.2021","5,1675","5,2392","5,3744","4,9293","13,06M","-1,40%"
"17.08.2021","5,2406","5,6428","5,9033","5,1979","15,02M","-7,22%"
